"","state","category","acreage","year"
"8078","iowa","Woody Wetlands",342413.147586,2009
"8079","iowa","Herbaceous Wetlands",106847.862936,2009
"8080","iowa","Pistachios",0,2009
"8081","iowa","Triticale",19.793066,2009
"8082","iowa","Carrots",0,2009
"8083","iowa","Asparagus",0,2009
"8084","iowa","Garlic",0,2009
"8085","iowa","Cantaloupes",0,2009
"8086","iowa","Prunes",0,2009
"8087","iowa","Olives",0,2009
"8088","iowa","Oranges",0,2009
"8089","iowa","Honeydew Melons",0,2009
"8090","iowa","Broccoli",0,2009
"8091","iowa","Peppers",0,2009
"8092","iowa","Pomegranates",0,2009
"8093","iowa","Nectarines",0,2009
"8094","iowa","Greens",0,2009
"8095","iowa","Plums",0,2009
"8096","iowa","Strawberries",0,2009
"8097","iowa","Squash",0,2009
"8098","iowa","Apricots",0,2009
"8099","iowa","Vetch",0,2009
"8100","iowa","Dbl Crop WinWht/Corn",0,2009
"8101","iowa","Dbl Crop Oats/Corn",0,2009
"8102","iowa","Lettuce",0,2009
"8103","iowa","Pumpkins",31.357554,2009
"8104","iowa","Dbl Crop Lettuce/Durum Wht",0,2009
"8105","iowa","Dbl Crop Lettuce/Cantaloupe",0,2009
"8106","iowa","Dbl Crop Lettuce/Cotton",0,2009
"8107","iowa","Dbl Crop Lettuce/Barley",0,2009
"8108","iowa","Dbl Crop Durum Wht/Sorghum",0,2009
"8109","iowa","Dbl Crop Barley/Sorghum",0,2009
"8110","iowa","Dbl Crop WinWht/Sorghum",0,2009
"8111","iowa","Dbl Crop Barley/Corn",0,2009
"8112","iowa","Dbl Crop WinWht/Cotton",0,2009
"8113","iowa","Dbl Crop Soybeans/Cotton",0,2009
"8114","iowa","Dbl Crop Soybeans/Oats",0,2009
"8115","iowa","Dbl Crop Corn/Soybeans",0,2009
"8116","iowa","Blueberries",0,2009
"8117","iowa","Cabbage",0,2009
"8118","iowa","Cauliflower",0,2009
"8119","iowa","Celery",0,2009
"8120","iowa","Radishes",0,2009
"8121","iowa","Turnips",0,2009
"8122","iowa","Eggplants",0,2009
"8123","iowa","Gourds",0,2009
"8124","iowa","Cranberries",0,2009
"8125","iowa","Dbl Crop Barley/Soybeans",0,2009
"8126","kansas","Corn",3856613.526264,2009
"8127","kansas","Cotton",13554.247118,2009
"8128","kansas","Rice",0,2009
"8129","kansas","Sorghum",2530491.892692,2009
"8130","kansas","Soybeans",3040506.940922,2009
"8131","kansas","Sunflower",48746.985648,2009
"8132","kansas","Peanuts",0,2009
"8133","kansas","Tobacco",0,2009
"8134","kansas","Sweet Corn",0,2009
"8135","kansas","Pop or Orn Corn",0,2009
"8136","kansas","Mint",0,2009
"8137","kansas","Barley",1229.616426,2009
"8138","kansas","Durum Wheat",0,2009
"8139","kansas","Spring Wheat",378.959376,2009
"8140","kansas","Winter Wheat",8460707.519744,2009
"8141","kansas","Other Small Grains",225.72991,2009
"8142","kansas","Dbl Crop WinWht/Soybeans",378946.477148,2009
"8143","kansas","Rye",29071.34368,2009
"8144","kansas","Oats",13943.881406,2009
"8145","kansas","Millet",5094.156964,2009
"8146","kansas","Speltz",0,2009
"8147","kansas","Canola",3830.514256,2009
"8148","kansas","Flaxseed",0,2009
"8149","kansas","Safflower",189.924476,2009
"8150","kansas","Rape Seed",0,2009
"8151","kansas","Mustard",0,2009
"8152","kansas","Alfalfa",531884.829402,2009
"8153","kansas","Other Hay/Non Alfalfa",393629.151422,2009
"8154","kansas","Camelina",0,2009
"8155","kansas","Buckwheat",0,2009
"8156","kansas","Sugarbeets",0,2009
"8157","kansas","Dry Beans",475.700766,2009
"8158","kansas","Potatoes",3813.834706,2009
"8159","kansas","Other Crops",242.40946,2009
"8160","kansas","Sugarcane",0,2009
"8161","kansas","Sweet Potatoes",0,2009
"8162","kansas","Misc Vegs & Fruits",0,2009
"8163","kansas","Watermelons",0,2009
"8164","kansas","Onions",0,2009
"8165","kansas","Cucumbers",0,2009
"8166","kansas","Chick Peas",0,2009
"8167","kansas","Lentils",0,2009
"8168","kansas","Peas",403.64511,2009
"8169","kansas","Tomatoes",0,2009
"8170","kansas","Caneberries",0,2009
"8171","kansas","Hops",0,2009
"8172","kansas","Herbs",169.909016,2009
"8173","kansas","Clover/Wildflowers",2370.052858,2009
"8174","kansas","Sod/Grass Seed",1505.60738,2009
"8175","kansas","Switchgrass",0,2009
"8176","kansas","Fallow/Idle Cropland",3178732.818106,2009
"8177","kansas","Forest",0,2009
"8178","kansas","Cherries",0,2009
"8179","kansas","Peaches",0,2009
"8180","kansas","Apples",0,2009
"8181","kansas","Grapes",0,2009
"8182","kansas","Christmas Trees",0,2009
"8183","kansas","Other Tree Crops",3.558304,2009
"8184","kansas","Citrus",0,2009
"8185","kansas","Pecans",59.156804,2009
"8186","kansas","Almonds",0,2009
"8187","kansas","Walnuts",0,2009
"8188","kansas","Pears",0,2009
"8189","kansas","Wetlands",0,2009
"8190","kansas","Aquaculture",0,2009
"8191","kansas","Open Water",424037.52783,2009
"8192","kansas","Perennial Ice/Snow",0,2009
"8193","kansas","Developed/Open Space",1955304.949944,2009
"8194","kansas","Developed/Low Intensity",546110.7064,2009
"8195","kansas","Developed/Med Intensity",128153.43053,2009
"8196","kansas","Developed/High Intensity",46572.861904,2009
"8197","kansas","Barren",17718.12998,2009
"8198","kansas","Deciduous Forest",2130598.347078,2009
"8199","kansas","Evergreen Forest",2923.146736,2009
"8200","kansas","Mixed Forest",11255.36034,2009
"8201","kansas","Shrubland",133661.240334,2009
"8202","kansas","Grassland/Pasture",24345637.085924,2009
"8203","kansas","Woody Wetlands",298193.436596,2009
"8204","kansas","Herbaceous Wetlands",6235.92776,2009
"8205","kansas","Pistachios",0,2009
"8206","kansas","Triticale",9101.696844,2009
"8207","kansas","Carrots",0,2009
"8208","kansas","Asparagus",0,2009
"8209","kansas","Garlic",0,2009
"8210","kansas","Cantaloupes",0,2009
"8211","kansas","Prunes",0,2009
"8212","kansas","Olives",0,2009
"8213","kansas","Oranges",0,2009
"8214","kansas","Honeydew Melons",0,2009
"8215","kansas","Broccoli",0,2009
"8216","kansas","Peppers",0,2009
"8217","kansas","Pomegranates",0,2009
"8218","kansas","Nectarines",0,2009
"8219","kansas","Greens",0,2009
"8220","kansas","Plums",0,2009
"8221","kansas","Strawberries",0,2009
"8222","kansas","Squash",0,2009
"8223","kansas","Apricots",0,2009
"8224","kansas","Vetch",2.668728,2009
"8225","kansas","Dbl Crop WinWht/Corn",5098.38245,2009
"8226","kansas","Dbl Crop Oats/Corn",4.670274,2009
"8227","kansas","Lettuce",0,2009
"8228","kansas","Pumpkins",4.670274,2009
"8229","kansas","Dbl Crop Lettuce/Durum Wht",0,2009
"8230","kansas","Dbl Crop Lettuce/Cantaloupe",0,2009
"8231","kansas","Dbl Crop Lettuce/Cotton",0,2009
"8232","kansas","Dbl Crop Lettuce/Barley",0,2009
"8233","kansas","Dbl Crop Durum Wht/Sorghum",0,2009
"8234","kansas","Dbl Crop Barley/Sorghum",0,2009
"8235","kansas","Dbl Crop WinWht/Sorghum",99707.681172,2009
"8236","kansas","Dbl Crop Barley/Corn",0,2009
"8237","kansas","Dbl Crop WinWht/Cotton",67.162988,2009
"8238","kansas","Dbl Crop Soybeans/Cotton",0,2009
"8239","kansas","Dbl Crop Soybeans/Oats",424.77254,2009
"8240","kansas","Dbl Crop Corn/Soybeans",61.825532,2009
"8241","kansas","Blueberries",0,2009
"8242","kansas","Cabbage",0,2009
"8243","kansas","Cauliflower",0,2009
"8244","kansas","Celery",0,2009
"8245","kansas","Radishes",0,2009
"8246","kansas","Turnips",0,2009
"8247","kansas","Eggplants",0,2009
"8248","kansas","Gourds",0,2009
"8249","kansas","Cranberries",0,2009
"8250","kansas","Dbl Crop Barley/Soybeans",16.457156,2009
"8251","kentucky","Corn",1141809.047768,2009
"8252","kentucky","Cotton",98.298148,2009
"8253","kentucky","Rice",179.249564,2009
"8254","kentucky","Sorghum",1299.89293,2009
"8255","kentucky","Soybeans",1075298.563764,2009
"8256","kentucky","Sunflower",10.230124,2009
"8257","kentucky","Peanuts",0,2009
"8258","kentucky","Tobacco",11403.029956,2009
"8259","kentucky","Sweet Corn",10.00773,2009
"8260","kentucky","Pop or Orn Corn",2947.165288,2009
"8261","kentucky","Mint",0,2009
"8262","kentucky","Barley",8.450972,2009
"8263","kentucky","Durum Wheat",0,2009
"8264","kentucky","Spring Wheat",0,2009
"8265","kentucky","Winter Wheat",8633.557474,2009
"8266","kentucky","Other Small Grains",0,2009
"8267","kentucky","Dbl Crop WinWht/Soybeans",331182.917768,2009
"8268","kentucky","Rye",262.42492,2009
"8269","kentucky","Oats",39.808526,2009
"8270","kentucky","Millet",52.929772,2009
"8271","kentucky","Speltz",0,2009
"8272","kentucky","Canola",0,2009
"8273","kentucky","Flaxseed",0,2009
"8274","kentucky","Safflower",0,2009
"8275","kentucky","Rape Seed",0,2009
"8276","kentucky","Mustard",0,2009
"8277","kentucky","Alfalfa",45655.041866,2009
"8278","kentucky","Other Hay/Non Alfalfa",1591468.810732,2009
"8279","kentucky","Camelina",0,2009
"8280","kentucky","Buckwheat",0,2009
"8281","kentucky","Sugarbeets",0,2009
"8282","kentucky","Dry Beans",0,2009
"8283","kentucky","Potatoes",0,2009
"8284","kentucky","Other Crops",365.83813,2009
"8285","kentucky","Sugarcane",0,2009
"8286","kentucky","Sweet Potatoes",0,2009
"8287","kentucky","Misc Vegs & Fruits",37.80698,2009
"8288","kentucky","Watermelons",0,2009
"8289","kentucky","Onions",0,2009
"8290","kentucky","Cucumbers",0,2009
"8291","kentucky","Chick Peas",0,2009
"8292","kentucky","Lentils",0,2009
"8293","kentucky","Peas",0,2009
"8294","kentucky","Tomatoes",0,2009
"8295","kentucky","Caneberries",0,2009
"8296","kentucky","Hops",0,2009
"8297","kentucky","Herbs",0,2009
"8298","kentucky","Clover/Wildflowers",530.632084,2009
"8299","kentucky","Sod/Grass Seed",1593.675404,2009
"8300","kentucky","Switchgrass",0,2009
"8301","kentucky","Fallow/Idle Cropland",18657.967024,2009
"8302","kentucky","Forest",0,2009
"8303","kentucky","Cherries",0,2009
"8304","kentucky","Peaches",0,2009
"8305","kentucky","Apples",0,2009
"8306","kentucky","Grapes",0,2009
"8307","kentucky","Christmas Trees",0,2009
"8308","kentucky","Other Tree Crops",0,2009
"8309","kentucky","Citrus",0,2009
"8310","kentucky","Pecans",12.23167,2009
"8311","kentucky","Almonds",0,2009
"8312","kentucky","Walnuts",0,2009
"8313","kentucky","Pears",0,2009
"8314","kentucky","Wetlands",0,2009
"8315","kentucky","Aquaculture",0,2009
"8316","kentucky","Open Water",476438.446898,2009
"8317","kentucky","Perennial Ice/Snow",0,2009
"8318","kentucky","Developed/Open Space",1205626.340432,2009
"8319","kentucky","Developed/Low Intensity",414535.966574,2009
"8320","kentucky","Developed/Med Intensity",157950.445832,2009
"8321","kentucky","Developed/High Intensity",61735.907218,2009
"8322","kentucky","Barren",64405.080006,2009
"8323","kentucky","Deciduous Forest",12976229.989208,2009
"8324","kentucky","Evergreen Forest",274796.475826,2009
"8325","kentucky","Mixed Forest",243022.377864,2009
"8326","kentucky","Shrubland",20087.960444,2009
"8327","kentucky","Grassland/Pasture",5520645.27371,2009
"8328","kentucky","Woody Wetlands",164339.380664,2009
"8329","kentucky","Herbaceous Wetlands",32014.505876,2009
"8330","kentucky","Pistachios",0,2009
"8331","kentucky","Triticale",10.897306,2009
"8332","kentucky","Carrots",0,2009
"8333","kentucky","Asparagus",0,2009
"8334","kentucky","Garlic",0,2009
"8335","kentucky","Cantaloupes",0,2009
"8336","kentucky","Prunes",0,2009
"8337","kentucky","Olives",0,2009
"8338","kentucky","Oranges",0,2009
"8339","kentucky","Honeydew Melons",0,2009
"8340","kentucky","Broccoli",0,2009
"8341","kentucky","Peppers",0,2009
"8342","kentucky","Pomegranates",0,2009
"8343","kentucky","Nectarines",0,2009
"8344","kentucky","Greens",0,2009
"8345","kentucky","Plums",0,2009
"8346","kentucky","Strawberries",0,2009
"8347","kentucky","Squash",0,2009
"8348","kentucky","Apricots",0,2009
"8349","kentucky","Vetch",0,2009
"8350","kentucky","Dbl Crop WinWht/Corn",14852.58329,2009
"8351","kentucky","Dbl Crop Oats/Corn",73.167626,2009
"8352","kentucky","Lettuce",0,2009
"8353","kentucky","Pumpkins",0,2009
"8354","kentucky","Dbl Crop Lettuce/Durum Wht",0,2009
"8355","kentucky","Dbl Crop Lettuce/Cantaloupe",0,2009
"8356","kentucky","Dbl Crop Lettuce/Cotton",0,2009
"8357","kentucky","Dbl Crop Lettuce/Barley",0,2009
"8358","kentucky","Dbl Crop Durum Wht/Sorghum",0,2009
"8359","kentucky","Dbl Crop Barley/Sorghum",0,2009
"8360","kentucky","Dbl Crop WinWht/Sorghum",142.776948,2009
"8361","kentucky","Dbl Crop Barley/Corn",6.67182,2009
"8362","kentucky","Dbl Crop WinWht/Cotton",0,2009
"8363","kentucky","Dbl Crop Soybeans/Cotton",0,2009
"8364","kentucky","Dbl Crop Soybeans/Oats",171.24338,2009
"8365","kentucky","Dbl Crop Corn/Soybeans",8.228578,2009
"8366","kentucky","Blueberries",0,2009
"8367","kentucky","Cabbage",0,2009
"8368","kentucky","Cauliflower",0,2009
"8369","kentucky","Celery",0,2009
"8370","kentucky","Radishes",0,2009
"8371","kentucky","Turnips",0,2009
"8372","kentucky","Eggplants",0,2009
"8373","kentucky","Gourds",0,2009
"8374","kentucky","Cranberries",0,2009
"8375","kentucky","Dbl Crop Barley/Soybeans",3524.9449,2009
"8376","louisiana","Corn",670820.143446,2009
"8377","louisiana","Cotton",219186.188944,2009
"8378","louisiana","Rice",524442.85898,2009
"8379","louisiana","Sorghum",55854.920282,2009
"8380","louisiana","Soybeans",1123542.049396,2009
"8381","louisiana","Sunflower",214.61021,2009
"8382","louisiana","Peanuts",312.908358,2009
"8383","louisiana","Tobacco",0,2009
"8384","louisiana","Sweet Corn",8.450972,2009
"8385","louisiana","Pop or Orn Corn",0,2009
"8386","louisiana","Mint",0,2009
"8387","louisiana","Barley",0,2009
"8388","louisiana","Durum Wheat",0,2009
"8389","louisiana","Spring Wheat",0,2009
"8390","louisiana","Winter Wheat",72043.42433,2009
"8391","louisiana","Other Small Grains",0,2009
"8392","louisiana","Dbl Crop WinWht/Soybeans",76010.710896,2009
"8393","louisiana","Rye",0,2009
"8394","louisiana","Oats",1717.99365,2009
"8395","louisiana","Millet",100.0773,2009
"8396","louisiana","Speltz",0,2009
"8397","louisiana","Canola",6.004638,2009
"8398","louisiana","Flaxseed",0,2009
"8399","louisiana","Safflower",0,2009
"8400","louisiana","Rape Seed",0,2009
"8401","louisiana","Mustard",0,2009
"8402","louisiana","Alfalfa",163.014802,2009
"8403","louisiana","Other Hay/Non Alfalfa",84104.518132,2009
"8404","louisiana","Camelina",0,2009
"8405","louisiana","Buckwheat",0,2009
"8406","louisiana","Sugarbeets",0,2009
"8407","louisiana","Dry Beans",0,2009
"8408","louisiana","Potatoes",0,2009
"8409","louisiana","Other Crops",95.184632,2009
"8410","louisiana","Sugarcane",483629.556888,2009
"8411","louisiana","Sweet Potatoes",10382.686284,2009
"8412","louisiana","Misc Vegs & Fruits",23.128976,2009
"8413","louisiana","Watermelons",543.086148,2009
"8414","louisiana","Onions",0,2009
"8415","louisiana","Cucumbers",0,2009
"8416","louisiana","Chick Peas",0,2009
"8417","louisiana","Lentils",0,2009
"8418","louisiana","Peas",178.137594,2009
"8419","louisiana","Tomatoes",0,2009
"8420","louisiana","Caneberries",0,2009
"8421","louisiana","Hops",0,2009
"8422","louisiana","Herbs",0,2009
"8423","louisiana","Clover/Wildflowers",22.2394,2009
"8424","louisiana","Sod/Grass Seed",2349.815004,2009
"8425","louisiana","Switchgrass",0,2009
"8426","louisiana","Fallow/Idle Cropland",1533021.221198,2009
"8427","louisiana","Forest",0,2009
"8428","louisiana","Cherries",0,2009
"8429","louisiana","Peaches",48.259498,2009
"8430","louisiana","Apples",0,2009
"8431","louisiana","Grapes",0,2009
"8432","louisiana","Christmas Trees",0,2009
"8433","louisiana","Other Tree Crops",161.902832,2009
"8434","louisiana","Citrus",0,2009
"8435","louisiana","Pecans",4198.79872,2009
"8436","louisiana","Almonds",0,2009
"8437","louisiana","Walnuts",0,2009
"8438","louisiana","Pears",0,2009
"8439","louisiana","Wetlands",0,2009
"8440","louisiana","Aquaculture",83161.122784,2009
"8441","louisiana","Open Water",2594081.676294,2009
"8442","louisiana","Perennial Ice/Snow",0,2009
"8443","louisiana","Developed/Open Space",903014.379844,2009
"8444","louisiana","Developed/Low Intensity",885407.891652,2009
"8445","louisiana","Developed/Med Intensity",168183.016166,2009
"8446","louisiana","Developed/High Intensity",72377.682512,2009
"8447","louisiana","Barren",32769.978294,2009
"8448","louisiana","Deciduous Forest",283479.182374,2009
"8449","louisiana","Evergreen Forest",5659053.513974,2009
"8450","louisiana","Mixed Forest",485462.305842,2009
"8451","louisiana","Shrubland",2086357.286264,2009
"8452","louisiana","Grassland/Pasture",2124085.538788,2009
"8453","louisiana","Woody Wetlands",6651695.122152,2009
"8454","louisiana","Herbaceous Wetlands",3006810.914012,2009
"8455","louisiana","Pistachios",0,2009
"8456","louisiana","Triticale",0,2009
"8457","louisiana","Carrots",0,2009
"8458","louisiana","Asparagus",0,2009
"8459","louisiana","Garlic",0,2009
"8460","louisiana","Cantaloupes",0,2009
"8461","louisiana","Prunes",0,2009
"8462","louisiana","Olives",0,2009
"8463","louisiana","Oranges",33.3591,2009
"8464","louisiana","Honeydew Melons",0,2009
"8465","louisiana","Broccoli",0,2009
"8466","louisiana","Peppers",0,2009
"8467","louisiana","Pomegranates",0,2009
"8468","louisiana","Nectarines",0,2009
"8469","louisiana","Greens",0,2009
"8470","louisiana","Plums",0,2009
"8471","louisiana","Strawberries",4.892668,2009
"8472","louisiana","Squash",0,2009
"8473","louisiana","Apricots",0,2009
"8474","louisiana","Vetch",0,2009
"8475","louisiana","Dbl Crop WinWht/Corn",991.87724,2009
"8476","louisiana","Dbl Crop Oats/Corn",0,2009
"8477","louisiana","Lettuce",0,2009
"8478","louisiana","Pumpkins",0,2009
"8479","louisiana","Dbl Crop Lettuce/Durum Wht",0,2009
"8480","louisiana","Dbl Crop Lettuce/Cantaloupe",0,2009
"8481","louisiana","Dbl Crop Lettuce/Cotton",0,2009
"8482","louisiana","Dbl Crop Lettuce/Barley",0,2009
"8483","louisiana","Dbl Crop Durum Wht/Sorghum",0,2009
"8484","louisiana","Dbl Crop Barley/Sorghum",0,2009
"8485","louisiana","Dbl Crop WinWht/Sorghum",277.102924,2009
"8486","louisiana","Dbl Crop Barley/Corn",0,2009
"8487","louisiana","Dbl Crop WinWht/Cotton",1171.349198,2009
"8488","louisiana","Dbl Crop Soybeans/Cotton",0,2009
"8489","louisiana","Dbl Crop Soybeans/Oats",217.056544,2009
"8490","louisiana","Dbl Crop Corn/Soybeans",999.438636,2009
"8491","louisiana","Blueberries",1089.7306,2009
"8492","louisiana","Cabbage",0,2009
"8493","louisiana","Cauliflower",0,2009
"8494","louisiana","Celery",0,2009
"8495","louisiana","Radishes",0,2009
"8496","louisiana","Turnips",0,2009
